Id,SalePrice
2734,124355.17360411037
2735,141555.8716408384
2736,137201.89755847852
2737,120867.509713693
2738,126488.05144148222
2739,148667.67388018887
2740,138830.37297120856
2741,150941.6558745364
2742,150277.0448299907
2743,162353.75579121595
2744,171296.60252960608
2745,138216.41250108558
2746,144583.13338248455
2747,146313.4088208242
2748,106110.73629535642
2749,128289.27156891626
2750,119194.23035068763
2751,130578.05093554768
2752,170247.29055348353
2753,146984.62965460197
2754,231170.41279624403
2755,131098.76399249487
2756,92857.71169945088
2757,38016.71925772852
2758,82120.56706718405
2759,162874.8639404504
2760,131032.61644141837
2761,143054.21243474373
2762,143867.65132963
2763,177930.88128162047
2764,128064.91588016675
2765,275027.796906546
2766,164651.84167087666
2767,73900.04205462935
2768,123076.86200442404
2769,145400.3706037871
2770,129778.9721723297
2771,102883.36794677825
2772,105302.33962470855
2773,171983.71130409546
2774,156659.6983714871
2775,119844.7025320292
2776,137612.8463038432
2777,142685.70296567708
2778,105503.7298678863
2779,121607.45805311533
2780,92864.0217036299
2781,102510.00714373888
2782,92835.01527310538
2783,106914.7422542854
2784,129668.68169537211
2785,131987.60540510537
2786,46134.87171733391
2787,122220.64207799651
2788,64850.34232504958
2789,182640.5326372711
2790,86790.21971389715
2791,111361.8503238509
2792,77858.8599800536
2793,213476.1271027561
2794,95500.13190215675
2795,129135.088933629
2796,101983.53869754054
2797,242188.60814583907
2798,125637.2344359562
2799,126535.81747949487
2800,54096.821172203694
2801,104332.83192698688
2802,125185.14180136498
2803,176435.4797480238
2804,120774.99712151682
2805,99377.23280527792
2806,71951.72565244956
2807,262045.83719911124
2808,160480.950845692
2809,136912.4668804376
2810,127334.88635935268
2811,167433.39209523948
2812,186991.96018506723
2813,155485.9188819149
2814,157122.28050181468
2815,116894.53803741996
2816,219858.26665380382
2817,144699.18733768797
2818,131483.02616260247
2819,154712.5051556565
2820,134512.73402950694
2821,90502.71524993537
2822,185241.98113043865
2823,326237.06184488314
2824,206324.78221881145
2825,161090.09665097395
2826,144728.64792593077
2827,130153.804445404
2828,258698.0926999026
2829,187943.87111543544
2830,232736.18577738828
2831,184427.90424221897
2832,261248.57629632836
2833,314202.704182335
2834,245059.72266252828
2835,231398.79882338675
2836,195314.6386531284
2837,131265.96521182044
2838,150717.7958355568
2839,167867.80576056705
2840,206267.76691593655
2841,204746.27794443697
2842,221852.33978186172
2843,154834.24921003642
2844,174011.00889836307
2845,114578.29462072956
2846,205671.57210619963
2847,215784.3940250066
2848,231964.3218932045
2849,200882.41028343397
2850,266754.4891796754
2851,213472.7402245234
2852,231215.46013669932
2853,227951.79589477985
2854,133221.57250884006
2855,206119.8044393547
2856,207488.16304314393
2857,190789.22392790305
2858,209817.42347913774
2859,81143.03342387475
2860,180422.9071974749
2861,129195.24386442476
2862,192569.94625132743
2863,144167.39333015447
2864,273896.2745046219
2865,148624.71061775496
2866,136735.00914367134
2867,90649.47787664678
2868,114160.2029054143
2869,126701.25516715623
2870,117831.40986259784
2871,67460.52443526087
2872,45609.67721754666
2873,70961.99914315692
2874,142239.60913000006
2875,129380.29300008742
2876,156570.88271045825
2877,149747.34614602663
2878,178755.03656386564
2879,140154.10115507213
2880,94162.52635953324
2881,145910.57600949757
2882,204443.32126403425
2883,206769.6045376733
2884,200024.52152400196
2885,191430.09274933184
2886,255298.383416524
2887,120170.90830330312
2888,142545.98688887188
2889,20986.221622433775
2890,76026.59807200368
2891,151290.01339050784
2892,18549.459087027746
2893,76563.41681551779
2894,2981.713896784
2895,349433.0447405875
2896,294920.030532094
2897,231949.66144109896
2898,147545.96527265283
2899,204358.24210160016
2900,157118.96341780666
2901,233844.4471816562
2902,162271.7612115015
2903,306996.9178464677
2904,366272.70668710803
2905,78723.24603665233
2906,198443.85846148228
2907,107974.61244791962
2908,115559.22744060021
2909,145788.5918027326
2910,75307.42716662373
2911,74967.79043834895
2912,148741.42209078136
2913,69789.09982822201
2914,74319.02635013912
2915,84848.50981678141
2916,76447.77786875653
2917,168759.41700823294
2918,114942.04332710941
2919,220293.50166067062
